"Description: ","Maximum monthly 1-day precipitation total"
"Station: ","Ravenna.txt"
"Latitude: ","44"
"Longitude: ","12"
"ClimPACT2_version: ","1.2.8"
"Date_of_calculation: ","2020-03-07"
time, rx1day, normalised (all years)
1992-06, 43.1, 1.34227560667687
1992-07, 15.7, -0.299723264374827
1992-08, 28.2, 0.449363811834887
1992-09, 9.4, -0.677263150784522
1992-10, 30.9, 0.611166620296185
1992-11, 10.4, -0.617336184687745
1992-12, 26.9, 0.371458755909077
1993-01, 0.8, -1.19263505921681
1993-02, 0.7, -1.19862775582648
1993-03, 24.8, 0.245612127105845
1993-04, 18.6, -0.125935062694173
1993-05, 8.1, -0.755168206710333
1993-06, 26.2, 0.329509879641333
1993-07, 34.9, 0.850874484683293
1993-08, 38.9, 1.0905823490704
1993-09, 19, -0.101964276255462
1993-10, 28.7, 0.479327294883275
1993-11, 13.9, -0.407591803349026
1993-12, 12.8, -0.47351146605548
1994-01, 26.1, 0.323517183031655
1994-02, 10.4, -0.617336184687745
1994-03, 9.2, -0.689248544003878
1994-04, 63.6, 2.5707784116608
1994-05, 6.7, -0.839065959245821
1994-06, 45.7, 1.49808571852849
1994-07, 12.3, -0.503474949103869
1994-08, 10.6, -0.60535079146839
1994-09, 63.9, 2.58875650148983
1994-10, 11.5, -0.551416521981291
1994-11, 11.2, -0.569394611810324
1994-12, 7.7, -0.779138993149044
1995-01, 4.6, -0.964912588049053
1995-02, 17.4, -0.197847422010306
1995-03, 17.9, -0.167883938961917
1995-04, 7.6, -0.785131689758721
1995-05, 18.8, -0.113949669474818
1995-06, 52.6, 1.91158178459625
1995-07, 25.7, 0.299546396592944
1995-08, 25, 0.2575975203252
1995-09, 15.5, -0.311708657594182
1995-10, 12.1, -0.515460342323224
1995-11, 21, 0.0178896559380918
1995-12, 35.2, 0.868852574512327
1996-01, 16.4, -0.257774388107083
1996-02, 21.6, 0.0538458355961581
1996-03, 26.4, 0.341495272860688
1996-04, 28.2, 0.449363811834887
1996-05, 60.4, 2.37901212015111
1996-06, 13.2, -0.44954067961677
1996-07, 9.6, -0.665277757565167
1996-08, 7.8, -0.773146296539366
1996-09, 69.4, 2.9183548150221
1996-10, 89.8, 4.14086492339636
1996-11, 10.6, -0.60535079146839
1996-12, 41.2, 1.22841437109299
1997-01, 14.2, -0.389613713519993
1997-02, 12.6, -0.485496859274836
1997-03, 28, 0.437378418615531
1997-04, 37.2, 0.988706506705881
1997-05, 15.6, -0.305715960984505
1997-06, 21.6, 0.0538458355961581
1997-07, 10.2, -0.629321577907101
1997-08, 26.3, 0.33550257625101
1997-09, 30.8, 0.605173923686507
1997-10, 15.8, -0.293730567765149
1997-11, 33.4, 0.760984035538128
1997-12, 48.4, 1.65988852698978
1998-01, 6.8, -0.833073262636143
1998-02, 7, -0.821087869416787
1998-03, 20, -0.0420373101586853
1998-04, 12.2, -0.509467645713547
1998-05, 31.6, 0.653115496563929
1998-06, 22, 0.0778166220348688
1998-07, 15, -0.341672140642571
1998-08, 2.8, -1.07278112702325
1998-09, 31.4, 0.641130103344573
1998-10, 25.8, 0.305539093202622
1998-11, 21.8, 0.0658312288155135
1998-12, 40, 1.15650201177686
1999-01, 18.6, -0.125935062694173
1999-02, 20, -0.0420373101586853
1999-03, 6.8, -0.833073262636143
1999-04, 12.8, -0.47351146605548
1999-05, 23.4, 0.161714374570357
1999-06, 41.2, 1.22841437109299
1999-07, 2.4, -1.09675191346196
1999-08, 97.4, 4.59630986573186
1999-09, 60.8, 2.40298290658982
1999-10, 20.6, -0.006081130500619
1999-11, 57.8, 2.22320200829949
1999-12, 24, 0.197670554228423
2000-01, 22.6, 0.113772801692935
2000-02, 9.4, -0.677263150784522
2000-03, 15.4, -0.31770135420386
2000-04, 14.2, -0.389613713519993
2000-05, 4.6, -0.964912588049053
2000-06, 9.8, -0.653292364345812
2000-07, 16, -0.281745174545794
2000-08, 21.4, 0.0418604423768025
2000-09, 7.2, -0.809102476197432
2000-10, 41.6, 1.2523851575317
2000-11, 44.8, 1.44415144904139
2000-12, 32.6, 0.713042462660706
2001-01, 41, 1.21642897787363
2001-02, 9, -0.701233937223233
2001-03, 36.8, 0.96473572026717
2001-04, 50.2, 1.76775706596398
2001-05, 17.6, -0.18586202879095
2001-06, 3.6, -1.02483955414583
2001-07, 16.4, -0.257774388107083
2001-08, 109.6, 5.32741885211254
2001-09, 28, 0.437378418615531
2001-10, 11.6, -0.545423825371613
2001-11, 12.8, -0.47351146605548
2001-12, 10.8, -0.593365398249035
2002-01, 7.8, -0.773146296539366
2002-02, 22.6, 0.113772801692935
2002-03, 0.2, -1.22859123887487
2002-04, 28.6, 0.473334598273598
2002-05, 23.4, 0.161714374570357
2002-06, 6, -0.881014835513565
2002-07, 25.6, 0.293553699983266
2002-08, 46.4, 1.54003459479623
2002-09, 19.2, -0.0899788830361071
2002-10, 16.6, -0.245788994887727
2002-11, 14.6, -0.365642927081282
2002-12, 30.8, 0.605173923686507
2003-01, 21.2, 0.0298750491574471
2003-02, 13, -0.461526072836125
2003-03, 18.4, -0.137920455913529
2003-04, 9, -0.701233937223233
2003-05, 26.8, 0.365466059299399
2003-06, 1.4, -1.15667887955874
2003-07, 13.4, -0.437555286397414
2003-08, 9, -0.701233937223233
2003-09, 14.6, -0.365642927081282
2003-10, 22, 0.0778166220348688
2003-11, 23, 0.137743588131646
2003-12, 4.8, -0.952927194829697
2004-01, 21.6, 0.0538458355961581
2004-02, 24.4, 0.221641340667134
2004-03, 33, 0.737013249099417
2004-04, 21, 0.0178896559380918
2004-05, 7.6, -0.785131689758721
2004-06, 9.2, -0.689248544003878
2004-07, 9.8, -0.653292364345812
2004-08, 8.2, -0.749175510100655
2004-09, 28, 0.437378418615531
2004-10, 33.4, 0.760984035538128
2004-11, 17.4, -0.197847422010306
2004-12, 28.6, 0.473334598273598
2005-01, 1.8, -1.13270809312003
2005-02, 29.2, 0.509290777931664
2005-03, 5, -0.940941801610342
2005-04, 42.4, 1.30032673040912
2005-05, 15.8, -0.293730567765149
2005-06, 10.6, -0.60535079146839
2005-07, 5.2, -0.928956408390986
2005-08, 40.2, 1.16848740499621
2005-09, 92.2, 4.28468964202862
2005-10, 49, 1.69584470664785
2005-11, 27.4, 0.401422238957465
2005-12, 12.2, -0.509467645713547
2006-01, 3.4, -1.03682494736519
2006-02, 15.2, -0.329686747423215
2006-03, 19, -0.101964276255462
2006-04, 15, -0.341672140642571
2006-05, 21.6, 0.0538458355961581
2006-06, 6, -0.881014835513565
2006-07, 6.8, -0.833073262636143
2006-08, 22.8, 0.125758194912291
2006-09, 31.2, 0.629144710125218
2006-10, 6.2, -0.869029442294209
2006-11, 8.4, -0.7371901168813
2006-12, 2.8, -1.07278112702325
2007-01, 10.4, -0.617336184687745
2007-02, 9.4, -0.677263150784522
2007-03, 47.8, 1.62393234733172
2007-04, 6.6, -0.845058655855498
2007-05, 30.4, 0.581203137247796
2007-06, 10.6, -0.60535079146839
2007-07, 5, -0.940941801610342
2007-08, 12.8, -0.47351146605548
2007-09, 107.4, 5.19557952669963
2007-10, 40, 1.15650201177686
2007-11, 5.6, -0.904985621952275
2007-12, 26, 0.317524486421977
2008-01, 8.4, -0.7371901168813
2008-02, 14.4, -0.377628320300637
2008-03, 36, 0.916794147389748
2008-04, 13.4, -0.437555286397414
2008-05, 21.8, 0.0658312288155135
